domain,uri,government,live,ssl,enforce_https,non_www,redirect,ip,hostname,ipv6,dnssec,cdn,google_apps,could_provider,server,cms,analytics,javascript,advertising,slash_data,slash_developer,data_dot_json,click_jacking_protection,content_security_policy,xss_protection,secure_cookies,strict_transport_security,agency,last_checked
womenshealth.gov,http://womenshealth.gov,true,true,false,false,true,,158.74.48.251,"",false,false,false,false,false,Microsoft-IIS/7.5,"",google_analytics,"","",true,true,true,false,false,false,,false,Department of Health And Human Services,2014-07-07 10:28:11 -0400
biometrics.gov,http://biometrics.gov,true,true,false,false,true,,173.233.52.71,"",false,false,false,false,false,Microsoft-IIS/6.0,"","","","",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:28:11 -0400
citizencorps.gov,https://www.citizencorps.gov,true,true,true,false,true,ready.gov,173.252.133.166,"",,,,,,,,,,,,,,,,,,,Department of Homeland Security,2014-07-07 10:28:13 -0400
www.cpnireporting.gov,https://www.cpnireporting.gov,true,true,true,true,false,,65.170.199.146,"",false,false,false,false,false,Apache-Coyote/1.1,"","","","",false,false,false,true,false,false,,false,Department of Homeland Security,2014-07-07 10:28:23 -0400
dhs.gov,https://www.dhs.gov,true,true,true,false,true,,208.71.165.56,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",true,true,true,false,false,false,,false,Department of Homeland Security,2014-07-07 10:28:29 -0400
disasterassistance.gov,https://www.disasterassistance.gov,true,true,true,false,true,,173.252.133.166,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",false,false,false,false,false,false,false,false,Department of Homeland Security,2014-07-07 10:28:34 -0400
fema.gov,https://www.fema.gov,true,true,true,false,true,,173.252.133.166,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",true,true,false,true,false,false,false,false,Department of Homeland Security,2014-07-07 10:28:42 -0400
firstresponder.gov,http://www.firstresponder.gov,true,true,false,false,true,,173.252.133.166,"",false,false,false,false,false,BigIP,"","","","",true,true,true,false,false,false,,false,Department of Homeland Security,2014-07-07 10:29:53 -0400
www.firstrespondertraining.gov,https://www.firstrespondertraining.gov,true,true,true,true,false,,23.37.22.169,a23-37-22-169.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache-Coyote/1.1,"","","","",false,false,false,false,false,false,false,false,Department of Homeland Security,2014-07-07 10:29:55 -0400
fleta.gov,https://www.fleta.gov,true,true,true,false,true,,184.80.193.90,mail.fletc.gov,false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:00 -0400
fletc.gov,https://www.fletc.gov,true,true,true,false,true,,184.80.193.90,mail.fletc.gov,false,false,false,false,false,"[""Microsoft-IIS/7.0"", ""Zope/(unreleased version, python 2.4.4, win32) ZServer/1.1 Plone/3.3.5 ShellEx Server/4.5.3""]","",google_analytics,jquery,"",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:04 -0400
www.flightschoolcandidates.gov,https://www.flightschoolcandidates.gov,true,true,true,true,false,,63.68.152.129,"",false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:05 -0400
floodsmart.gov,https://www.floodsmart.gov,true,true,true,true,true,,173.252.133.166,"",false,false,false,false,false,Apache,"",google_analytics,"","",true,true,true,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:06 -0400
homelandsecurity.gov,http://www.homelandsecurity.gov,true,true,false,false,true,dhs.gov,23.37.20.56,a23-37-20-56.deploy.static.akamaitechnologies.com,,,,,,,,,,,,,,,,,,,Department of Homeland Security,2014-07-07 10:30:07 -0400
ice.gov,https://www.ice.gov,true,true,true,false,true,,173.252.133.166,"",false,false,false,false,false,Microsoft-IIS/6.0,"",google_analytics,"","",false,false,false,true,false,false,false,false,Department of Homeland Security,2014-07-07 10:30:13 -0400
www.iprcenter.gov,http://www.iprcenter.gov,true,true,false,false,false,,8.27.247.103,"",false,false,false,false,false,HTML,"","","","",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:16 -0400
listo.gov,http://www.listo.gov,true,true,false,false,true,ready.gov,173.252.133.166,"",,,,,,,,,,,,,,,,,,,Department of Homeland Security,2014-07-07 10:30:17 -0400
llis.gov,https://www.llis.gov,true,true,true,true,true,llis.dhs.gov,173.252.133.166,"",,,,,,,,,,,,,,,,,,,Department of Homeland Security,2014-07-07 10:30:26 -0400
nmsc.gov,https://nmsc.gov,true,true,true,false,true,,50.79.80.193,50-79-80-193-static.hfc.comcastbusiness.net,false,false,false,false,false,Xb2.NET/3.3.02.331,"","","","",true,true,true,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:28 -0400
ready.gov,http://www.ready.gov,true,true,false,false,true,,173.252.133.166,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",false,false,false,true,false,false,false,false,Department of Homeland Security,2014-07-07 10:30:33 -0400
readybusiness.gov,http://www.readybusiness.gov,true,true,false,false,true,ready.gov,173.252.133.166,"",,,,,,,,,,,,,,,,,,,Department of Homeland Security,2014-07-07 10:30:34 -0400
restorethegulf.gov,https://www.restorethegulf.gov,true,true,true,false,true,,23.209.56.230,a23-209-56-230.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:38 -0400
safecomprogram.gov,http://www.safecomprogram.gov,true,true,false,false,true,,173.252.133.166,"",false,false,false,false,false,Apache,"","","","",true,true,true,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:41 -0400
www.secretservice.gov,http://www.secretservice.gov,true,true,false,false,false,,23.3.109.115,a23-3-109-115.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache,"",google_analytics,"","",false,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:30:44 -0400
tsa.gov,https://www.tsa.gov,true,true,true,false,true,,173.252.133.166,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,"",jquery,"",false,false,false,true,false,false,,false,Department of Homeland Security,2014-07-07 10:30:51 -0400
us-cert.gov,https://www.us-cert.gov,true,true,true,false,true,,173.252.133.166,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",false,false,false,true,false,false,,false,Department of Homeland Security,2014-07-07 10:30:57 -0400
uscis.gov,http://www.uscis.gov,true,true,false,false,true,,206.112.181.48,"",false,false,false,false,false,Apache/2.2.3 (Red Hat),drupal,google_analytics,jquery,"",true,false,false,false,false,false,,false,Department of Homeland Security,2014-07-07 10:31:04 -0400
disasterhousing.gov,http://disasterhousing.gov,true,true,false,false,true,,170.97.67.13,fhadirect.hud.gov,false,false,false,false,false,Sun-ONE-Web-Server/6.1,"","","","",true,true,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:31:11 -0400
fha.gov,http://fha.gov,true,true,false,false,true,www.portal.hud.gov,170.97.67.235,www.fha.gov,,,,,,,,,,,,,,,,,,,Department of Housing And Urban Development,2014-07-07 10:31:22 -0400
ginniemae.gov,http://ginniemae.gov,true,true,false,false,true,,207.211.19.235,"",false,false,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:31:33 -0400
homesales.gov,http://homesales.gov,true,true,false,false,true,www.homesales.gov,199.134.30.51,"",,,,,,,,,,,,,,,,,,,Department of Housing And Urban Development,2014-07-07 10:31:44 -0400
hud.gov,http://hud.gov,true,true,false,false,true,,170.97.167.13,"",false,false,false,false,false,Sun-ONE-Web-Server/6.1,"","","","",true,true,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:31:50 -0400
hudoig.gov,https://www.hudoig.gov,true,true,true,false,true,,63.123.149.51,"",false,false,false,false,false,nginx,drupal,google_analytics,jquery,"",false,false,false,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:31:54 -0400
nationalhousing.gov,http://nationalhousing.gov,true,true,false,false,true,,170.97.67.13,fhadirect.hud.gov,false,false,false,false,false,Sun-ONE-Web-Server/6.1,"","","","",true,true,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:32:00 -0400
nationalhousinglocator.gov,http://nationalhousinglocator.gov,true,true,false,false,true,,170.97.67.13,fhadirect.hud.gov,false,false,false,false,false,Sun-ONE-Web-Server/6.1,"","","","",true,true,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:32:06 -0400
nhl.gov,http://nhl.gov,true,true,false,false,true,,170.97.67.13,fhadirect.hud.gov,false,false,false,false,false,Sun-ONE-Web-Server/6.1,"","","","",true,true,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:32:12 -0400
nls.gov,http://nls.gov,true,true,false,false,true,,170.97.67.13,fhadirect.hud.gov,false,false,false,false,false,Sun-ONE-Web-Server/6.1,"","","","",true,true,true,false,false,false,,false,Department of Housing And Urban Development,2014-07-07 10:32:17 -0400
ada.gov,http://www.ada.gov,true,true,false,false,true,,149.101.146.61,www.ada.gov,false,false,false,false,false,,"","",jquery,"",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:32:30 -0400
adr.gov,http://www.adr.gov,true,true,false,false,true,,149.101.146.62,adr.gov,false,false,false,false,false,,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:32:43 -0400
amberalert.gov,http://amberalert.gov,true,true,false,false,true,,149.101.16.16,www.smart.gov,false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:32:54 -0400
www.atf.gov,https://www.atf.gov,true,true,true,false,false,,54.197.249.182,ec2-54-197-249-182.compute-1.amazonaws.com,false,false,false,false,amazon,nginx,drupal,"",jquery,"",false,false,false,false,false,false,,false,Department of Justice,2014-07-07 10:32:57 -0400
www.biometriccoe.gov,http://www.biometriccoe.gov,true,true,false,false,false,fbi.gov,8.254.171.254,"",,,,,,,,,,,,,,,,,,,Department of Justice,2014-07-07 10:33:08 -0400
bja.gov,https://www.bja.gov,true,true,true,true,true,,207.123.150.25,www.bja.gov,false,false,false,false,false,Microsoft-IIS/7.5,"",google_analytics,"","",true,true,true,false,false,false,false,false,Department of Justice,2014-07-07 10:33:10 -0400
bjs.gov,http://bjs.gov,true,true,false,false,true,,149.101.16.41,www.bjs.gov,false,false,false,false,false,Apache/2.2.22 (Unix) mod_jk/1.2.32 DAV/2,"",google_analytics,"","",false,true,false,false,false,false,,false,Department of Justice,2014-07-07 10:33:19 -0400
www.bop.gov,http://www.bop.gov,true,true,false,false,false,,96.127.36.130,ec2-96-127-36-130.us-gov-west-1.compute.amazonaws.com,false,false,false,false,Amazon GovCloud,Oracle-iPlanet-Web-Server/7.0,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:33:20 -0400
crimesolutions.gov,https://www.crimesolutions.gov,true,true,true,false,true,,207.123.150.28,crimesolutions.gov,false,false,false,false,false,Microsoft-IIS/8.0,"",google_analytics,"","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:33:23 -0400
crimevictims.gov,http://crimevictims.gov,true,true,false,false,true,,149.101.16.16,www.smart.gov,false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:33:34 -0400
cybercrime.gov,http://www.cybercrime.gov,true,true,false,false,true,justice.gov,149.101.146.71,"",,,,,,,,,,,,,,,,,,,Department of Justice,2014-07-07 10:33:46 -0400
dea.gov,http://www.dea.gov,true,true,false,false,true,justice.gov,149.101.146.71,"",,,,,,,,,,,,,,,,,,,Department of Justice,2014-07-07 10:33:56 -0400
www.dna.gov,http://www.dna.gov,true,true,false,false,false,,149.101.16.30,"",false,false,false,false,false,"Zope/(2.13.13, python 2.7.3, linux2) ZServer/1.1","","","","",false,false,false,false,false,false,,false,Department of Justice,2014-07-07 10:34:08 -0400
www.dsac.gov,http://www.dsac.gov,true,true,false,false,false,,153.31.113.35,"",false,false,false,false,false,Microsoft-IIS/7.0,"","","","",false,false,true,false,false,false,,false,Department of Justice,2014-07-07 10:34:40 -0400
espanolforlawenforcement.gov,http://espanolforlawenforcement.gov,true,true,false,false,true,,149.101.16.16,www.smart.gov,false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:34:50 -0400
fara.gov,http://www.fara.gov,true,true,false,false,true,,149.101.146.55,fara.gov,false,false,false,false,false,,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:35:01 -0400
fbi.gov,https://www.fbi.gov,true,true,true,false,true,,72.21.81.85,"",false,false,false,false,false,HTML,"","",jquery,"",false,false,false,false,false,false,,false,Department of Justice,2014-07-07 10:35:10 -0400
fbijobs.gov,https://fbijobs.gov,true,true,true,true,true,,63.240.92.167,"",false,false,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:35:11 -0400
firstfreedom.gov,http://www.firstfreedom.gov,true,true,false,false,true,justice.gov,149.101.146.71,"",,,,,,,,,,,,,,,,,,,Department of Justice,2014-07-07 10:35:22 -0400
foia.gov,http://www.foia.gov,true,true,false,false,true,,149.101.146.73,www.foia.gov,false,false,false,false,false,,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:35:32 -0400
www.forfeiture.gov,http://www.forfeiture.gov,true,true,false,false,false,,149.101.46.81,"",false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:35:33 -0400
helpingamericasyouth.gov,http://www.helpingamericasyouth.gov,true,true,false,false,true,findyouthinfo.org,199.44.41.191,helpingamericasyouth.gov,,,,,,,,,,,,,,,,,,,Department of Justice,2014-07-07 10:35:56 -0400
ic3.gov,https://www.ic3.gov,true,true,true,false,true,,65.201.175.168,"",false,false,false,false,false,Microsoft-IIS/6.0,"","","","",false,false,false,false,false,false,,false,Department of Justice,2014-07-07 10:35:58 -0400
interpol.gov,http://www.interpol.gov,true,true,false,false,true,justice.gov,149.101.146.71,"",,,,,,,,,,,,,,,,,,,Department of Justice,2014-07-07 10:36:09 -0400
justice.gov,http://www.justice.gov,true,true,false,false,true,,149.101.146.50,www.justice.gov,false,false,false,false,false,,"","","","",true,true,true,false,false,false,false,false,Department of Justice,2014-07-07 10:36:20 -0400
justthinktwice.gov,http://justthinktwice.gov,true,true,false,false,true,,207.32.116.40,temporary.redmon.com,false,false,false,false,false,Microsoft-IIS/7.0,"","","","",false,false,false,false,false,false,,false,Department of Justice,2014-07-07 10:36:20 -0400
juvenilecouncil.gov,http://juvenilecouncil.gov,true,true,false,false,true,,71.163.47.135,static-71-163-47-135.washdc.fios.verizon.net,false,false,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,false,false,Department of Justice,2014-07-07 10:36:21 -0400
